Main_genome	haplotype	similarity_pair	best_match	similarity_best_match
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE066	CALSDO01_EVE071	99.7849	CALSDO01_EVE071	99.7849
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE067	CALSDO01_EVE072	99.7849	CALSDO01_EVE072	99.7849
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE022	CALSDO01_EVE025	99.729	CALSDO01_EVE025	99.729
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE024	CALSDO01_EVE027	99.7171	CALSDO01_EVE027	99.7171
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE762	CALSDO01_EVE504	99.5614	CALSDO01_EVE504	99.5614
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE018 (reversed)	CALSDO01_EVE013..reversed.	99.4709	CALSDO01_EVE013..reversed.	99.4709
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE026 (reversed)	CALSDO01_EVE028..reversed.	99.3873	CALSDO01_EVE028..reversed.	99.3873
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE730	CALSDO01_EVE465	99.3651	CALSDO01_EVE465	99.3651
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE767	CALSDO01_EVE487	99.3001	CALSDO01_EVE487	99.3001
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE059	CALSDO01_EVE063	99.2754	CALSDO01_EVE063	99.2754
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE783	CALSDO01_EVE502	99.2126	CALSDO01_EVE502	99.2126
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE782	CALSDO01_EVE500	99.2126	CALSDO01_EVE500	99.2126
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE761	CALSDO01_EVE513	99.2105	CALSDO01_EVE513	99.2105
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE609 (reversed)	CALSDO01_EVE291..reversed.	99.1304	CALSDO01_EVE291..reversed.	99.1304
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE744	CALSDO01_EVE492	99.1251	CALSDO01_EVE492	99.1251
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE753	CALSDO01_EVE501	99.1251	CALSDO01_EVE501	99.1251
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE790	CALSDO01_EVE497	99.1228	CALSDO01_EVE497	99.1228
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE456 (reversed)	CALSDO01_EVE134..reversed.	99.0826	CALSDO01_EVE134..reversed.	99.0826
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE457 (reversed)	CALSDO01_EVE260..reversed.	99.0826	CALSDO01_EVE260..reversed.	99.0826
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE748	CALSDO01_EVE482	99.0274	CALSDO01_EVE482	99.0274
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE025 (reversed)	CALSDO01_EVE044..reversed.	98.9967	CALSDO01_EVE044..reversed.	98.9967
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE052 (reversed)	CALSDO01_EVE032..reversed.	98.9899	CALSDO01_EVE032..reversed.	98.9899
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE053 (reversed)	CALSDO01_EVE034..reversed.	98.9899	CALSDO01_EVE034..reversed.	98.9899
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE770	CALSDO01_EVE509	98.9501	CALSDO01_EVE509	98.9501
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE778	CALSDO01_EVE498	98.9474	CALSDO01_EVE498	98.9474
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE050	CALSDO01_EVE054	98.9093	CALSDO01_EVE054	98.9093
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE033	CALSDO01_EVE030	98.8974	CALSDO01_EVE030	98.8974
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE747	CALSDO01_EVE485	98.8506	CALSDO01_EVE485	98.8506
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE062	CALSDO01_EVE064	98.7284	CALSDO01_EVE064	98.7284
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE054 (reversed)	CALSDO01_EVE035..reversed.	98.5859	CALSDO01_EVE035..reversed.	98.5859
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE043 (reversed)	CALSDO01_EVE046..reversed.	98.4681	CALSDO01_EVE046..reversed.	98.4681
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE048 (reversed)	CALSDO01_EVE029..reversed.	98.3607	CALSDO01_EVE029..reversed.	98.3607
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE737	CALSDO01_EVE506	98.3289	CALSDO01_EVE506	98.3289
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE041 (reversed)	CALSDO01_EVE048..reversed.	98.2979	CALSDO01_EVE048..reversed.	98.2979
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE029 (reversed)	CALSDO01_EVE036..reversed.	98.2885	CALSDO01_EVE036..reversed.	98.2885
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE020	CALSDO01_EVE015	98.2639	CALSDO01_EVE015	98.2639
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE031 (reversed)	CALSDO01_EVE043..reversed.	98.2456	CALSDO01_EVE043..reversed.	98.2456
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE042 (reversed)	CALSDO01_EVE045..reversed.	98.0426	CALSDO01_EVE045..reversed.	98.0426
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE746	CALSDO01_EVE510	97.9878	CALSDO01_EVE510	97.9878
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE771	CALSDO01_EVE473	97.9167	CALSDO01_EVE473	97.9167
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE781	CALSDO01_EVE505	97.8185	CALSDO01_EVE505	97.8185
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE741	CALSDO01_EVE511	97.8128	CALSDO01_EVE511	97.8128
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE776	CALSDO01_EVE494	97.7193	CALSDO01_EVE494	97.7193
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE046 (reversed)	CALSDO01_EVE037..reversed.	97.4497	CALSDO01_EVE037..reversed.	97.4497
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE047 (reversed)	CALSDO01_EVE038..reversed.	97.4497	CALSDO01_EVE038..reversed.	97.4497
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE023	CALSDO01_EVE031	97.4253	CALSDO01_EVE031	97.4253
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE021	CALSDO01_EVE001	97.1631	CALSDO01_EVE001	97.1631
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE057 (reversed)	CALSDO01_EVE055..reversed.	95.8333	CALSDO01_EVE055..reversed.	95.8333
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE051 (reversed)	CALSDO01_EVE057..reversed.	95.614	CALSDO01_EVE057..reversed.	95.614
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE758	CALSDO01_EVE481	95.5679	CALSDO01_EVE481	95.5679
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE777	CALSDO01_EVE476	95.398	CALSDO01_EVE476	95.398
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE035 (reversed)	CALSDO01_EVE058..reversed.	95.2494	CALSDO01_EVE058..reversed.	95.2494
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE785	CALSDO01_EVE474	95.1923	CALSDO01_EVE474	95.1923
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE759	CALSDO01_EVE484	95.0139	CALSDO01_EVE484	95.0139
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE032	NA	NA	CALSDO01_EVE031	96.337
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE028	NA	NA	CALSDO01_EVE031	87.4294
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE734	NA	NA	CALSDO01_EVE468	86.6521
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE789	NA	NA	CALSDO01_EVE515	93.0009
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE757	NA	NA	CALSDO01_EVE493	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE756	NA	NA	CALSDO01_EVE493	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE801	NA	NA	CALSDO01_EVE493	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE799	NA	NA	CALSDO01_EVE493	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE800	NA	NA	CALSDO01_EVE493	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE796	NA	NA	CALSDO01_EVE493	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE802	NA	NA	CALSDO01_EVE493	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE797	NA	NA	CALSDO01_EVE493	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE798	NA	NA	CALSDO01_EVE493	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE749	NA	NA	CALSDO01_EVE489	99.1251
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE742	NA	NA	CALSDO01_EVE476	94.5274
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE750	NA	NA	CALSDO01_EVE476	94.5274
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE793	NA	NA	CALSDO01_EVE476	95.0249
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE772	NA	NA	CALSDO01_EVE500	99.0376
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE774	NA	NA	CALSDO01_EVE500	98.9501
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE794	NA	NA	CALSDO01_EVE500	98.8626
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE786	NA	NA	CALSDO01_EVE509	98.8626
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE787	NA	NA	CALSDO01_EVE500	99.0376
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE754	NA	NA	CALSDO01_EVE500	99.1251
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE751	NA	NA	CALSDO01_EVE487	98.5127
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE792	NA	NA	CALSDO01_EVE487	98.5127
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE752	NA	NA	CALSDO01_EVE487	98.7752
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE755	NA	NA	CALSDO01_EVE487	98.5127
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE736	NA	NA	CALSDO01_EVE472	86.1517
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE735	NA	NA	CALSDO01_EVE480	98.6842
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE733	NA	NA	CALSDO01_EVE480	95.0216
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE765	NA	NA	CALSDO01_EVE504	99.2982
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE784	NA	NA	CALSDO01_EVE504	99.4737
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE788	NA	NA	CALSDO01_EVE479	98.8652
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE760	NA	NA	CALSDO01_EVE479	98.156
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE766	NA	NA	CALSDO01_EVE513	98.9474
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE763	NA	NA	CALSDO01_EVE480	98.8584
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE795	NA	NA	CALSDO01_EVE503	98.6842
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE791	NA	NA	CALSDO01_EVE496	97.6316
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE775	NA	NA	CALSDO01_EVE480	97.032
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE019	NA	NA	CALSDO01_EVE467	36.0656
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE049	NA	NA	CALSDO01_EVE051	93.765
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE011	NA	NA	CALSDO01_EVE009	94.3834
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE012	NA	NA	CALSDO01_EVE009	94.5055
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE006	NA	NA	CALSDO01_EVE004	55.4985
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE458 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE459 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE460 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE461 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE462 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE463 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE464 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE465 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE466 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE467 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE468 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE469 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE470 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE471 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE472 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE473 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE474 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE475 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE476 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE477 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE478 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE479 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE480 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE481 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE482 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE483 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE484 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE485 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE486 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE487 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE488 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE489 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE490 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE491 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE492 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE493 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE494 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE495 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE497 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE498 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE499 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE500 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE501 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE502 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE503 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE504 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE505 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE506 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE507 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE508 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE509 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE510 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE511 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE512 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE513 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE514 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE515 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE516 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE517 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE518 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE519 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE520 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE521 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE522 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE523 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE524 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE525 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE526 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE527 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE528 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE529 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE530 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE531 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE532 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE533 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE534 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE535 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE536 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE537 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE538 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE539 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE540 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE541 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE542 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE543 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE544 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE545 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE546 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE547 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE548 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE549 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE550 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE551 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE552 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE553 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE554 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE555 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE556 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE557 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE558 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE559 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE560 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE561 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE562 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE563 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE564 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE565 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE566 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE567 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE568 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE569 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE570 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE571 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE572 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE573 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE574 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE575 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
GCF_943734845.2_idAnoFuneDA-416_04_genomic_EVE576 (reversed)	NA	NA	CALSDO01_EVE080..reversed.	100
